gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,tenure_group,HasInternet,NumServices,ContractMonths,IsMonthToMonth,ContractProgress,HasPhoneService,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year,fiber_contract_risk,price_tenure_risk,early_customer,price_stress,fiber_new_customer,Churn_Probability,Prediction,Risk_Level,Recommended_Action
1,0,1,1,6,1,0,0,0,0,0,0,0,0,19.7,94.45,1,0,0,12,0,0.5,0,0,1,0,0,1,1,0,0,2.814285714285714,1,0.0,0,0.0224904214559387,0,Low,No action
1,0,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,0,12.4,1,24.8,0,0.6332996118666664,1,High,Priority retention call
1,0,0,0,7,1,0,0,0,0,0,1,1,1,66.85,458.1,1,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,8.35625,0,66.85,0,0.43485531140141126,1,Medium,Send engagement offer
1,0,1,0,20,1,0,1,1,0,1,1,0,1,96.55,1901.65,3,1,4,1,1,0.0,0,1,0,0,1,0,0,0,1,4.597619047619047,0,96.55,0,0.3443120652404681,1,Medium,Send engagement offer
0,0,0,0,10,1,0,0,0,0,0,0,0,1,70.0,740.0,1,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,6.363636363636364,0,70.0,0,0.5830568112743038,1,Medium,Send engagement offer
0,0,0,0,6,1,0,0,1,0,0,0,1,1,84.4,556.35,1,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,12.057142857142857,1,84.4,1,0.6332996118666664,1,High,Priority retention call
1,0,1,1,22,1,0,0,0,0,0,0,1,1,80.15,1790.65,3,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,3.484782608695652,0,80.15,0,0.5132570667111538,1,Medium,Send engagement offer
0,0,0,0,26,1,1,0,0,1,0,1,1,1,98.35,2515.3,4,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,3.6425925925925924,0,98.35,0,0.6771446027157154,1,High,Priority retention call
1,0,0,1,35,1,0,1,1,0,0,0,0,0,55.6,2016.45,4,1,2,12,0,1.0,0,0,0,1,0,0,1,0,0,1.5444444444444445,0,0.0,0,0.0224904214559387,0,Low,No action
0,1,0,0,17,1,0,0,0,0,0,0,0,1,45.05,770.6,2,1,0,1,1,0.0,0,0,0,0,1,0,0,0,0,2.5027777777777773,0,45.05,0,0.31544976499604443,1,Medium,Send engagement offer
0,0,1,0,58,0,0,0,0,0,0,1,1,1,45.0,2689.35,6,1,2,12,0,1.0,0,0,0,1,0,0,1,0,0,0.7627118644067796,0,0.0,0,0.1403975120534008,0,Low,No action
1,1,1,0,13,0,0,0,0,0,0,1,1,0,45.3,528.45,2,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,3.2357142857142853,0,45.3,0,0.3939708725194755,1,Medium,Send engagement offer
0,0,0,1,39,1,1,0,0,0,1,1,1,0,100.55,3895.35,5,1,3,24,0,1.0,0,1,0,0,0,1,0,1,0,2.51375,0,0.0,0,0.08590878148400272,0,Low,No action
1,0,1,1,66,1,1,1,1,1,0,0,0,1,67.45,4508.65,7,1,3,1,1,0.0,0,0,0,0,0,0,0,0,0,1.0067164179104477,0,67.45,0,0.06164322791612357,0,Low,No action
1,1,0,0,46,1,0,0,1,1,0,1,0,1,91.3,4126.35,5,1,3,12,0,1.0,0,1,0,0,0,0,1,0,0,1.9425531914893617,0,0.0,0,0.1403975120534008,0,Low,No action
0,0,0,0,2,0,0,0,0,0,0,0,0,1,24.9,49.7,0,1,0,1,1,0.0,0,0,0,1,0,0,0,0,0,8.299999999999999,1,24.9,0,0.5830568112743038,1,Medium,Send engagement offer
0,1,1,0,7,1,1,0,0,1,0,1,1,1,101.95,700.85,1,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,12.74375,0,101.95,0,0.8852285925456657,1,High,Priority retention call
0,0,1,0,61,1,1,0,1,1,0,1,1,1,79.8,4914.8,7,1,4,12,0,1.0,0,0,0,0,1,0,1,0,0,1.2870967741935484,0,0.0,0,0.17979810253043316,0,Low,No action
0,0,0,0,12,1,1,1,1,0,1,0,0,1,67.25,832.3,2,1,3,1,1,0.0,0,0,0,0,1,0,0,0,0,5.173076923076923,0,67.25,0,0.13306335074164685,0,Low,No action
0,0,1,0,10,1,1,0,0,0,0,1,0,1,85.6,813.85,1,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,7.781818181818181,0,85.6,0,0.7104634495938843,1,High,Priority retention call
0,0,0,0,12,1,0,0,0,0,0,0,1,1,79.95,1043.4,2,1,1,1,1,0.0,0,1,0,0,0,0,0,0,1,6.15,0,79.95,0,0.5830568112743038,1,Medium,Send engagement offer
0,0,0,0,44,1,1,1,1,1,0,1,1,1,111.5,4915.15,5,1,5,1,1,0.0,0,1,0,0,1,0,0,0,1,2.477777777777778,0,111.5,0,0.3767859298026179,1,Medium,Send engagement offer
0,1,1,0,27,1,1,0,0,0,0,0,0,1,75.5,1893.95,4,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,2.696428571428571,0,75.5,0,0.5196556734050808,1,Medium,Send engagement offer
1,0,0,0,12,0,0,1,0,1,1,0,1,0,49.85,552.1,2,1,4,24,0,0.5,0,0,0,0,0,1,0,1,0,3.8346153846153848,0,0.0,0,0.019187118152635393,0,Low,No action
0,0,0,0,3,1,1,0,0,0,0,0,0,0,75.0,209.1,0,1,0,1,1,0.0,0,1,0,0,0,1,0,0,1,18.75,1,75.0,1,0.5830568112743038,1,Medium,Send engagement offer
0,0,1,1,33,1,0,0,1,1,1,1,1,0,82.1,2603.1,4,1,5,24,0,1.0,0,0,0,1,0,0,0,1,0,2.414705882352941,0,0.0,0,0.040190679853871515,0,Low,No action
0,0,0,0,31,1,0,0,0,1,1,0,0,1,55.25,1715.65,4,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,1.7265625,0,55.25,0,0.13306335074164685,0,Low,No action
0,1,1,0,40,1,0,1,1,1,1,1,0,1,98.15,4116.8,5,1,5,12,0,1.0,0,1,0,1,0,0,1,0,0,2.3939024390243904,0,0.0,0,0.12536902202491076,0,Low,No action
0,0,1,0,59,1,1,0,0,0,0,0,1,0,85.55,5084.65,6,1,1,12,0,1.0,0,1,0,0,1,0,1,0,0,1.4258333333333333,0,0.0,0,0.17979810253043316,0,Low,No action
0,0,1,1,47,1,0,1,1,1,0,0,1,1,96.1,4391.45,5,1,4,12,0,1.0,0,1,0,0,1,0,1,0,0,2.002083333333333,0,0.0,0,0.1403975120534008,0,Low,No action
1,0,1,0,51,1,0,0,0,0,0,0,0,0,69.15,3649.6,6,1,0,1,1,0.0,0,1,0,0,0,1,0,0,1,1.3298076923076925,0,69.15,0,0.2137309353108301,0,Low,No action
0,0,1,1,13,1,0,0,0,0,0,0,0,0,20.0,218.55,2,0,0,12,0,1.0,0,0,1,0,0,1,1,0,0,1.4285714285714284,0,0.0,0,0.040501208239682195,0,Low,No action
0,0,0,0,32,1,1,0,0,0,0,0,1,1,85.65,2664.3,4,1,1,1,1,0.0,0,1,0,0,0,0,0,0,1,2.5954545454545457,0,85.65,0,0.47233947443663954,1,Medium,Send engagement offer
0,0,0,0,10,1,1,0,0,0,0,1,1,1,72.15,794.25,1,1,2,1,1,0.0,0,0,0,1,0,0,0,0,0,6.5590909090909095,0,72.15,0,0.34109079063707015,1,Medium,Send engagement offer
0,0,1,1,61,1,1,1,1,0,0,1,1,1,106.0,6547.7,7,1,4,12,0,1.0,0,1,0,0,1,0,1,0,0,1.7096774193548387,0,0.0,0,0.17979810253043316,0,Low,No action
1,1,0,0,1,1,1,0,0,0,0,0,0,0,50.55,50.55,0,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,25.275,1,50.55,0,0.5830568112743038,1,Medium,Send engagement offer
0,0,1,1,72,1,1,1,1,1,1,1,1,1,114.05,8468.2,8,1,6,24,0,1.0,0,1,0,1,0,0,0,1,0,1.5623287671232875,0,0.0,0,0.0414703425229741,0,Low,No action
0,0,0,0,1,1,1,0,0,0,0,1,0,1,59.85,59.85,0,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,29.925,1,59.85,0,0.7610501827849784,1,High,Priority retention call
1,0,1,0,60,1,1,0,1,1,0,1,1,1,106.15,6411.25,7,1,4,1,1,0.0,0,1,0,0,1,0,0,0,1,1.7401639344262296,0,106.15,0,0.4551545317197819,1,Medium,Send engagement offer
0,0,1,1,55,1,0,0,0,0,0,0,0,0,19.35,1153.25,6,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.3455357142857143,0,0.0,0,0.002331002331002331,0,Low,No action
1,1,1,0,34,1,0,0,0,1,1,1,0,0,64.2,2106.3,4,1,3,12,0,1.0,0,0,0,0,0,0,1,0,0,1.8342857142857143,0,0.0,0,0.07382086939609063,0,Low,No action
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,34.95,1,69.9,1,0.8852285925456657,1,High,Priority retention call
0,0,0,1,25,1,0,0,1,0,0,1,1,1,95.9,2448.75,4,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,3.6884615384615387,0,95.9,0,0.4955695793450734,1,Medium,Send engagement offer
1,0,1,1,52,1,0,1,0,1,1,0,0,1,84.05,4326.8,6,1,3,1,1,0.0,0,1,0,0,0,0,0,0,1,1.5858490566037735,0,84.05,0,0.12536902202491076,0,Low,No action
0,0,1,1,61,1,1,0,0,1,0,1,1,1,99.9,6241.35,7,1,3,12,0,1.0,0,1,0,0,1,0,1,0,0,1.6112903225806452,0,0.0,0,0.29501126629667623,0,Low,No action
1,1,0,0,7,1,0,0,1,0,0,0,0,1,51.3,419.35,1,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,6.4125,0,51.3,0,0.25648585713307304,0,Low,No action
1,0,0,0,15,1,0,1,0,0,0,1,0,0,86.2,1270.2,2,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,5.3875,0,86.2,0,0.34109079063707015,1,Medium,Send engagement offer
0,1,1,1,68,1,1,0,1,1,0,0,0,1,84.65,5683.6,7,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,1.2268115942028988,0,84.65,0,0.3301597489659107,1,Medium,Send engagement offer
1,0,1,0,2,0,0,0,0,0,0,0,1,1,35.1,68.75,0,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,11.7,1,35.1,0,0.7689278609994723,1,High,Priority retention call
0,0,0,0,50,0,0,1,1,0,0,0,0,1,35.0,1782.4,6,1,2,1,1,0.0,0,0,0,0,0,1,0,0,0,0.6862745098039216,0,35.0,0,0.11328110993699868,0,Low,No action
0,0,0,0,4,1,0,0,0,0,1,0,0,1,50.8,202.3,0,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,10.16,1,50.8,0,0.36587403468019647,1,Medium,Send engagement offer
0,1,1,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,0,12.525,1,25.05,0,0.6345877024716794,1,High,Priority retention call
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.3,19.3,0,0,0,1,1,0.0,0,0,1,0,1,0,0,0,0,9.65,1,19.3,0,0.29153604302453623,0,Low,No action
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,9.875,1,19.75,0,0.25527812766447405,0,Low,No action
0,0,1,1,5,1,0,1,0,1,0,0,1,1,90.35,434.5,0,1,3,1,1,0.0,0,1,0,0,0,1,0,0,1,15.058333333333332,1,90.35,1,0.5196556734050808,1,Medium,Send engagement offer
0,0,1,1,1,1,0,1,0,0,0,0,0,1,48.75,48.75,0,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,24.375,1,48.75,0,0.41770352207713213,1,Medium,Send engagement offer
0,0,0,0,1,0,0,0,0,0,0,0,1,1,35.55,35.55,0,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,17.775,1,35.55,0,0.8344372308566682,1,High,Priority retention call
0,0,1,1,70,1,0,0,0,0,0,0,0,0,20.05,1360.25,7,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.2823943661971831,0,0.0,0,0.0,0,Low,No action
0,0,0,1,33,1,0,0,0,0,0,0,0,1,20.15,682.15,4,0,0,12,0,1.0,0,0,1,0,0,1,1,0,0,0.5926470588235294,0,0.0,0,0.040190679853871515,0,Low,No action
0,0,0,0,19,1,1,0,0,0,0,1,1,0,69.6,1394.55,3,1,2,1,1,0.0,0,0,0,0,0,1,0,0,0,3.48,0,69.6,0,0.226843426684191,0,Low,No action
1,0,1,0,40,1,1,0,0,0,1,0,0,1,78.85,3126.85,5,1,1,1,1,0.0,0,1,0,1,0,0,0,0,1,1.923170731707317,0,78.85,0,0.29595954134359936,0,Low,No action
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0,0,1,1,0.0,0,0,1,0,0,0,0,0,0,9.825,1,19.65,0,0.25527812766447405,0,Low,No action
1,0,1,1,58,1,0,0,0,0,0,0,0,1,44.1,2413.05,6,1,0,12,0,1.0,0,0,0,0,0,1,1,0,0,0.747457627118644,0,0.0,0,0.0464703425229741,0,Low,No action
0,1,0,0,30,1,1,1,0,0,0,0,1,1,90.5,2595.85,4,1,2,1,1,0.0,0,1,0,1,0,0,0,0,1,2.9193548387096775,0,90.5,0,0.37138781914134933,1,Medium,Send engagement offer
1,0,0,0,67,1,0,1,0,1,1,0,1,1,72.35,4991.5,7,1,4,12,0,1.0,0,0,0,0,0,0,1,0,0,1.0639705882352941,0,0.0,0,0.05881136950904393,0,Low,No action
0,1,1,0,7,1,1,0,0,0,0,0,0,1,74.4,527.9,1,1,0,1,1,0.0,0,1,0,0,0,1,0,0,1,9.3,0,74.4,0,0.6771446027157154,1,High,Priority retention call
0,1,1,1,20,1,0,1,0,1,1,0,1,0,94.3,1818.3,3,1,4,12,0,1.0,0,1,0,1,0,0,1,0,0,4.4904761904761905,0,0.0,0,0.12536902202491076,0,Low,No action
0,0,1,0,56,1,1,0,1,1,0,0,0,0,59.5,3389.25,6,1,2,24,0,1.0,0,0,0,1,0,0,0,1,0,1.043859649122807,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.1,69.1,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,34.55,1,69.1,1,0.8852285925456657,1,High,Priority retention call
0,0,1,1,63,0,0,0,1,1,1,0,0,0,39.35,2395.05,7,1,3,24,0,1.0,0,0,0,0,0,0,0,1,0,0.61484375,0,0.0,0,0.011527699027699026,0,Low,No action
1,0,0,0,7,1,1,0,0,0,0,0,0,0,75.45,480.75,1,1,0,1,1,0.0,0,1,0,0,0,1,0,0,1,9.43125,0,75.45,0,0.5766582045803768,1,Medium,Send engagement offer
0,0,0,1,5,1,0,0,0,0,0,0,0,0,20.45,106.9,0,0,0,24,0,0.20833333333333334,0,0,1,0,0,1,0,1,0,3.408333333333333,1,0.0,0,0.004583254583254583,0,Low,No action
1,0,0,0,7,1,0,0,1,0,0,1,1,1,94.05,633.45,1,1,3,12,0,0.5833333333333334,0,1,0,0,0,1,1,0,0,11.75625,0,0.0,0,0.29595954134359936,0,Low,No action
0,0,1,1,5,1,1,1,0,1,0,0,0,1,84.5,453.75,0,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,14.083333333333332,1,84.5,1,0.5907427116226303,1,Medium,Send engagement offer
1,0,1,1,70,1,1,0,1,1,1,1,1,1,110.2,7689.8,7,1,5,24,0,1.0,0,1,0,0,1,0,0,1,0,1.5521126760563382,0,0.0,0,0.1358688127379716,0,Low,No action
0,0,1,1,67,1,1,1,1,1,1,0,0,1,69.35,4653.25,7,1,4,12,0,1.0,0,0,0,1,0,0,1,0,0,1.0198529411764705,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,1,0,61,1,1,0,1,0,0,1,1,1,101.05,5971.25,7,1,3,24,0,1.0,0,1,0,0,0,0,0,1,0,1.6298387096774192,0,0.0,0,0.1358688127379716,0,Low,No action
0,0,0,0,22,1,1,0,1,0,0,1,1,1,100.65,2415.95,3,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,4.376086956521739,0,100.65,0,0.6332996118666664,1,High,Priority retention call
1,1,0,0,8,1,0,0,1,0,0,1,0,1,87.1,713.6,1,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,9.677777777777777,0,87.1,0,0.6332996118666664,1,High,Priority retention call
0,0,0,0,2,1,0,0,0,0,0,0,0,0,45.35,89.5,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,0,15.116666666666667,1,45.35,0,0.484983429991715,1,Medium,Send engagement offer
0,0,1,1,72,1,1,1,1,1,1,1,0,0,82.3,5815.15,8,1,5,24,0,1.0,0,0,0,0,0,0,0,1,0,1.1273972602739726,0,0.0,0,0.004583254583254583,0,Low,No action
1,0,1,0,72,1,1,0,0,0,0,0,0,1,26.0,1776.0,8,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.3561643835616438,0,0.0,0,0.004583254583254583,0,Low,No action
1,0,1,0,29,1,0,0,0,0,0,0,0,1,19.55,521.8,4,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.6516666666666667,0,0.0,0,0.016775446775446776,0,Low,No action
1,0,1,0,21,0,0,1,0,0,0,0,0,0,28.5,629.35,3,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,1.2954545454545454,0,28.5,0,0.2137309353108301,0,Low,No action
1,1,0,0,44,1,0,0,0,1,1,1,1,0,74.85,3268.05,5,1,4,12,0,1.0,0,0,0,0,0,0,1,0,0,1.6633333333333333,0,0.0,0,0.09722921159837049,0,Low,No action
0,0,1,1,72,1,1,1,1,1,1,0,1,1,104.9,7732.65,8,1,5,24,0,1.0,0,1,0,1,0,0,0,1,0,1.436986301369863,0,0.0,0,0.040190679853871515,0,Low,No action
1,0,1,0,60,1,0,1,1,0,1,0,0,0,59.85,3483.45,7,1,3,24,0,1.0,0,0,0,0,0,0,0,1,0,0.9811475409836067,0,0.0,0,0.004583254583254583,0,Low,No action
1,0,0,1,5,1,0,0,0,0,1,0,0,1,51.0,286.8,0,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,8.5,1,51.0,0,0.26839061903783495,0,Low,No action
1,0,1,1,67,1,1,1,0,0,0,1,1,1,75.5,5229.45,7,1,3,24,0,1.0,0,0,0,0,1,0,0,1,0,1.1102941176470589,0,0.0,0,0.06436507936507936,0,Low,No action
0,0,0,0,2,1,0,0,0,0,0,0,0,1,70.3,144.0,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,23.43333333333333,1,70.3,1,0.6757237445173637,1,High,Priority retention call
1,0,0,0,63,1,1,1,1,1,0,1,1,0,108.25,6780.1,7,1,5,1,1,0.0,0,1,0,1,0,0,0,0,1,1.69140625,0,108.25,0,0.18202467355053384,0,Low,No action
0,0,0,0,5,1,0,0,0,0,0,0,1,0,78.75,426.35,0,1,1,1,1,0.0,0,1,0,0,0,1,0,0,1,13.125,1,78.75,1,0.5830568112743038,1,Medium,Send engagement offer
1,1,0,0,37,1,1,1,1,0,0,1,1,1,106.75,4056.75,5,1,4,1,1,0.0,0,1,0,0,0,0,0,0,1,2.8092105263157894,0,106.75,0,0.3172041509609567,1,Medium,Send engagement offer
0,0,1,1,71,1,0,0,0,0,0,0,0,0,19.7,1301.1,7,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.2736111111111111,0,0.0,0,0.0,0,Low,No action
0,1,1,0,60,1,1,0,0,0,1,1,1,1,99.0,6017.9,7,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,1.6229508196721312,0,99.0,0,0.403181398835265,1,Medium,Send engagement offer
0,0,1,0,22,1,1,1,0,0,1,1,0,0,95.9,2234.95,3,1,3,1,1,0.0,0,1,0,1,0,0,0,0,1,4.1695652173913045,0,95.9,0,0.21493866477942913,0,Low,No action
0,1,1,0,57,1,1,0,1,1,0,0,1,1,95.25,5427.05,6,1,3,1,1,0.0,0,1,0,0,0,0,0,0,1,1.6422413793103448,0,95.25,0,0.33193328147956097,1,Medium,Send engagement offer
0,0,1,0,52,1,1,1,1,1,1,0,1,1,81.4,4354.45,6,1,5,12,0,1.0,0,0,0,1,0,0,1,0,0,1.5358490566037737,0,0.0,0,0.07382086939609063,0,Low,No action
1,0,1,0,2,1,0,0,0,0,0,0,0,0,20.1,43.15,0,0,0,1,1,0.0,0,0,1,0,0,0,0,0,0,6.7,1,20.1,0,0.1643360883146111,0,Low,No action
1,0,0,0,45,1,0,1,0,1,1,1,1,0,81.65,3618.7,5,1,5,24,0,1.0,0,0,0,0,0,0,0,1,0,1.7750000000000001,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,1,0,1,1,0,1,0,0,0,1,1,1,95.0,95.0,0,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,47.5,1,95.0,1,0.8825687525836248,1,High,Priority retention call
0,0,0,0,23,1,1,0,0,0,0,0,0,1,74.95,1710.45,3,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,3.122916666666667,0,74.95,0,0.5605401122870165,1,Medium,Send engagement offer
0,1,1,0,48,1,1,0,0,1,0,0,1,1,91.05,4370.75,6,1,2,1,1,0.0,0,1,0,1,0,0,0,0,1,1.8581632653061222,0,91.05,0,0.3767859298026179,1,Medium,Send engagement offer
1,0,0,1,49,1,0,0,0,0,0,0,0,0,19.45,921.3,6,0,0,12,0,1.0,0,0,1,1,0,0,1,0,0,0.389,0,0.0,0,0.004583254583254583,0,Low,No action
1,0,1,1,63,1,0,1,1,1,1,1,0,0,75.55,4707.85,7,1,5,24,0,1.0,0,0,0,1,0,0,0,1,0,1.18046875,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,1,1,70,1,1,0,1,1,1,1,1,1,84.1,5979.7,7,1,5,24,0,1.0,0,0,0,0,1,0,0,1,0,1.184507042253521,0,0.0,0,0.08334467891990016,0,Low,No action
0,0,0,0,35,1,1,0,0,0,0,1,0,0,83.15,2848.45,4,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,2.3097222222222222,0,83.15,0,0.4619229805743436,1,Medium,Send engagement offer
0,1,1,0,38,1,1,0,1,1,0,1,1,1,102.6,4009.2,5,1,4,1,1,0.0,0,1,0,0,1,0,0,0,1,2.6307692307692307,0,102.6,0,0.5965846360212558,1,Medium,Send engagement offer
1,0,1,1,46,0,0,1,1,0,0,0,0,0,35.05,1620.25,5,1,2,1,1,0.0,0,0,0,0,0,0,0,0,0,0.7457446808510637,0,35.05,0,0.07382086939609063,0,Low,No action
0,0,0,0,60,1,0,1,0,1,1,1,1,0,79.0,4801.1,7,1,5,12,0,1.0,0,0,0,0,0,1,1,0,0,1.2950819672131149,0,0.0,0,0.046767505994296306,0,Low,No action
0,1,0,0,19,1,1,0,0,1,0,0,0,1,79.85,1471.75,3,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,3.9924999999999997,0,79.85,0,0.5907427116226303,1,Medium,Send engagement offer
1,1,0,0,20,1,1,0,1,1,0,0,1,1,94.1,1782.4,3,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,4.48095238095238,0,94.1,0,0.5907427116226303,1,Medium,Send engagement offer
1,0,1,1,71,1,1,1,1,1,1,1,1,1,90.55,6239.05,7,1,6,24,0,1.0,0,0,0,1,0,0,0,1,0,1.2576388888888888,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,0,0,24,1,0,0,0,0,0,0,0,1,19.55,470.2,4,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.782,0,0.0,0,0.01483100233100233,0,Low,No action
0,0,1,0,43,1,0,0,0,0,0,1,0,1,56.35,2391.15,5,1,1,12,0,1.0,0,0,0,0,0,1,1,0,0,1.2806818181818183,0,0.0,0,0.12536902202491076,0,Low,No action
1,1,0,0,2,1,0,0,0,0,0,0,0,0,70.75,154.85,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,23.583333333333332,1,70.75,1,0.5830568112743038,1,Medium,Send engagement offer
0,0,0,0,71,1,1,0,1,0,0,0,0,1,79.05,5552.5,7,1,1,12,0,1.0,0,1,0,1,0,0,1,0,0,1.0979166666666667,0,0.0,0,0.12536902202491076,0,Low,No action
0,0,0,0,20,1,0,0,0,0,0,0,0,1,19.6,356.15,3,0,0,1,1,0.0,0,0,1,1,0,0,0,0,0,0.9333333333333333,0,19.6,0,0.12536902202491076,0,Low,No action
0,1,1,0,46,1,1,0,0,1,0,1,1,1,98.85,4564.9,5,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,2.103191489361702,0,98.85,0,0.6318787536683147,1,High,Priority retention call
1,0,1,1,52,1,1,0,1,1,0,1,0,1,95.7,4976.15,6,1,3,12,0,1.0,0,1,0,1,0,0,1,0,0,1.8056603773584905,0,0.0,0,0.1403975120534008,0,Low,No action
0,0,0,0,1,1,0,1,0,0,1,0,0,1,53.95,53.95,0,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,26.975,1,53.95,0,0.44128707148791674,1,Medium,Send engagement offer
0,0,1,1,60,1,1,1,0,1,1,1,1,1,110.6,6586.85,7,1,5,24,0,1.0,0,1,0,0,1,0,0,1,0,1.8131147540983608,0,0.0,0,0.11436910473105584,0,Low,No action
0,0,0,1,0,1,0,0,0,0,0,0,0,0,20.25,0.0,0,0,0,24,0,0.0,0,0,1,0,0,1,0,1,0,20.25,1,0.0,0,0.0224904214559387,0,Low,No action
1,0,1,1,71,1,0,0,0,0,0,0,0,0,19.85,1326.35,7,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.27569444444444446,0,0.0,0,0.0,0,Low,No action
1,0,1,0,63,1,1,0,0,0,1,0,0,1,81.2,4965.1,7,1,1,12,0,1.0,0,1,0,1,0,0,1,0,0,1.26875,0,0.0,0,0.09690869877785767,0,Low,No action
0,0,1,1,19,1,1,0,0,0,0,0,0,0,50.1,910.45,3,1,0,1,1,0.0,0,0,0,1,0,0,0,0,0,2.5050000000000003,0,50.1,0,0.12536902202491076,0,Low,No action
1,0,1,0,64,1,1,0,1,0,1,1,1,1,105.4,6794.75,7,1,4,24,0,1.0,0,1,0,0,0,0,0,1,0,1.6215384615384618,0,0.0,0,0.09690869877785767,0,Low,No action
0,0,0,0,31,1,0,0,0,1,1,1,1,0,99.45,3109.9,4,1,4,24,0,1.0,0,1,0,0,0,0,0,1,0,3.1078125,0,0.0,0,0.10984040541562666,0,Low,No action
0,0,1,0,64,1,1,0,1,1,1,1,0,1,76.1,4818.8,7,1,4,24,0,1.0,0,0,0,0,0,0,0,1,0,1.1707692307692308,0,0.0,0,0.040190679853871515,0,Low,No action
0,0,0,0,35,1,1,1,1,1,1,0,0,1,96.75,3403.4,4,1,4,1,1,0.0,0,1,0,0,0,1,0,0,1,2.6875,0,96.75,0,0.17979810253043316,0,Low,No action
1,0,1,1,67,1,1,0,0,0,0,0,0,1,24.9,1680.25,7,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.36617647058823527,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,0,1,23,0,0,1,0,1,1,0,0,0,40.1,857.75,3,1,3,24,0,0.9583333333333334,0,0,0,0,0,1,0,1,0,1.6708333333333334,0,0.0,0,0.02105864371373289,0,Low,No action
